1512316801,1,44461
1512316801,2,20160
1512316801,3,62124
1512316801,4,15535
1512316801,5,55217
1512316801,6,30069
1512316801,7,30139
1512316801,8,15723
1512316801,9,23614
1512316801,10,11517
1512316801,11,21352
1512316801,12,36802
1512316801,13,11077
1512316801,14,9942
1512316801,15,8215
1512316801,16,24042
1512316801,17,14914
1512316801,18,23289
1512316801,19,34735
1512316801,20,18056
1512316801,21,17770
1512316801,22,11046
1512316801,23,32956
1512316801,24,7773
1512316801,25,5807
1512316801,26,5818
1512316801,27,14463
1512316801,28,4848
1512316801,29,5161
1512316801,30,17429
1512316801,31,4514
1512316801,32,5337
1512316801,33,127902
1512316801,34,2661
1512316801,35,14010
1512316801,36,8871
1512316801,37,4002
1512316801,38,2596
1512316801,39,22986
1512316801,40,17996
1512316801,41,48395
1512316801,42,5785
1512316801,43,8173
1512316801,44,13128
1512316801,45,98991
1512316801,46,14926
1512316801,47,2811
1512316801,48,45930
1512316801,49,10531
1512316801,50,2621
1512316801,51,9563
1512316801,52,6544
1512316801,53,6442
1512316801,54,6051
1512316801,55,9622
1512316801,56,2854
1512316801,57,4995
1512316801,58,7940
1512316801,59,2646
1512316801,60,8791
1512316801,61,2619
1512316801,62,42833
1512316801,63,6327
1512316801,64,12512
1512316801,65,31042
1512316801,66,16013
1512316801,67,6022
1512316801,68,14730
1512316801,69,30503
1512316801,70,4072
1512316801,71,13397
1512316801,72,11566
1512316801,73,4913
1512316801,74,5614
1512316801,75,1753
1512316801,76,16852
1512316801,77,9749
1512316801,78,22126
1512316801,79,43462
1512316801,80,21099
1512316801,81,5378
1512316801,82,14487
1512316801,83,74484
1512316801,84,14714
1512316801,85,14611
1512316801,86,14637
1512316801,87,5158
1512316801,88,10773
1512316801,89,2640
1512316801,90,2697
1512316801,91,73356
1512316801,92,3558
1512316801,93,8941
1512316801,94,22394
1512316801,95,5875
1512316801,96,4475
1512316801,97,8463
1512316801,98,7815
1512316801,99,5090
1512316801,100,9727
1512316801,101,7228
1512316801,102,14049
1512316801,103,69845
1512316801,104,3836
1512316801,105,104207
1512316801,106,3743
1512316801,107,50081
1512316801,108,10322
1512316801,109,51010
1512316801,110,73106
1512316801,111,99302
1512316801,112,35401
1512316801,113,10217
1512316801,114,10422
1512316801,115,25919
1512316801,116,10501
1512316801,117,6979
1512316801,118,5922
1512316801,119,27318
1512316801,120,19796
1512316801,121,16177
1512316801,122,4836
1512316801,123,27879
1512316801,124,8543
1512316801,125,1518
1512316801,126,2734
1512316801,127,22066
1512316801,128,10289
1512316801,129,9697
1512316801,130,10535
1512316801,131,3308
1512316801,132,9823
1512316801,133,22810
1512316801,134,56105
1512316801,135,18458
1512316801,136,22346
1512316801,137,6062
1512316801,138,26181
1512316801,139,38728
1512316801,140,4211
1512316801,141,14058
1512316801,142,5913
1512316801,143,9325
1512316801,144,36612
1512316801,145,21661
1512316801,146,3874
1512316801,147,3206
1512316801,148,9044
1512317102,1,44496
1512317102,2,20160
1512317102,3,62145
1512317102,4,15549
1512317102,5,55293
1512317102,6,30076
1512317102,7,30146
1512317102,8,15723
1512317102,9,23641
1512317102,10,11517
1512317102,11,21352
1512317102,12,36825
1512317102,13,11084
1512317102,14,9944
1512317102,15,8215
1512317102,16,24049
1512317102,17,14935
1512317102,18,23303
1512317102,19,34736
1512317102,20,18056
1512317102,21,17784
1512317102,22,11046
1512317102,23,32970
1512317102,24,7773
1512317102,25,5807
1512317102,26,5825
1512317102,27,14463
1512317102,28,4848
1512317102,29,5163
1512317102,30,17464
1512317102,31,4514
1512317102,32,5337
1512317102,33,127944
1512317102,34,2661
1512317102,35,14010
1512317102,36,8871
1512317102,37,4016
1512317102,38,2596
1512317102,39,23009
1512317102,40,18017
1512317102,41,48396
1512317102,42,5785
1512317102,43,8173
1512317102,44,13128
1512317102,45,99025
1512317102,46,14926
1512317102,47,2811
1512317102,48,45938
1512317102,49,10556
1512317102,50,2621
1512317102,51,9563
1512317102,52,6567
1512317102,53,6442
1512317102,54,6051
1512317102,55,9622
1512317102,56,2854
1512317102,57,4995
1512317102,58,7940
1512317102,59,2646
1512317102,60,8798
1512317102,61,2619
1512317102,62,42868
1512317102,63,6334
1512317102,64,12512
1512317102,65,31058
1512317102,66,16013
1512317102,67,6022
1512317102,68,14730
1512317102,69,30524
1512317102,70,4079
1512317102,71,13404
1512317102,72,11566
1512317102,73,4913
1512317102,74,5614
1512317102,75,1753
1512317102,76,16866
1512317102,77,9763
1512317102,78,22140
1512317102,79,43485
1512317102,80,21106
1512317102,81,5387
1512317102,82,14487
1512317102,83,74512
1512317102,84,14714
1512317102,85,14625
1512317102,86,14637
1512317102,87,5158
1512317102,88,10787
1512317102,89,2640
1512317102,90,2697
1512317102,91,73396
1512317102,92,3558
1512317102,93,8941
1512317102,94,22394
1512317102,95,5875
1512317102,96,4475
1512317102,97,8470
1512317102,98,7822
1512317102,99,5104
1512317102,100,9727
1512317102,101,7235
1512317102,102,14063
1512317102,103,69915
1512317102,104,3850
1512317102,105,104223
1512317102,106,3743
1512317102,107,50130
1512317102,108,10322
1512317102,109,51045
1512317102,110,73134
1512317102,111,99323
